,Ether_dst,Ether_src,IP_id,IP_len,IP_proto,IP_ttl,TCP_dataofs,TCP_dport,TCP_flags,TCP_seq,TCP_sport,TCP_window,load_len
5169,84:38:35:5a:70:40,e0:55:3d:02:41:21,37174.0,1436.0,tcp,57.0,8.0,59554.0,A,740938834.0,334.0,338.0,3989.0
5170,84:38:35:5a:70:40,e0:55:3d:02:41:21,37175.0,1436.0,tcp,57.0,8.0,59554.0,A,740940218.0,334.0,338.0,3955.0
5171,84:38:35:5a:70:40,e0:55:3d:02:41:21,37176.0,72.0,tcp,57.0,8.0,59554.0,PA,740941602.0,334.0,338.0,72.0
5172,84:38:35:5a:70:40,e0:55:3d:02:41:21,37177.0,1436.0,tcp,57.0,8.0,59554.0,A,740941622.0,334.0,338.0,3969.0
5173,84:38:35:5a:70:40,e0:55:3d:02:41:21,37178.0,1436.0,tcp,57.0,8.0,59554.0,A,740943006.0,334.0,338.0,3929.0
5174,84:38:35:5a:70:40,e0:55:3d:02:41:21,37179.0,72.0,tcp,57.0,8.0,59554.0,PA,740944390.0,334.0,338.0,61.0
5175,84:38:35:5a:70:40,e0:55:3d:02:41:21,37180.0,1436.0,tcp,57.0,8.0,59554.0,A,740944410.0,334.0,338.0,3914.0
5176,84:38:35:5a:70:40,e0:55:3d:02:41:21,37181.0,1436.0,tcp,57.0,8.0,59554.0,A,740945794.0,334.0,338.0,3928.0
5177,84:38:35:5a:70:40,e0:55:3d:02:41:21,37182.0,72.0,tcp,57.0,8.0,59554.0,PA,740947178.0,334.0,338.0,61.0
5178,84:38:35:5a:70:40,e0:55:3d:02:41:21,37183.0,1436.0,tcp,57.0,8.0,59554.0,A,740947198.0,334.0,338.0,3994.0
5179,84:38:35:5a:70:40,e0:55:3d:02:41:21,37184.0,109.0,tcp,57.0,8.0,59554.0,PA,740948582.0,334.0,338.0,165.0
5180,84:38:35:5a:70:40,e0:55:3d:02:41:21,37185.0,1436.0,tcp,57.0,8.0,59554.0,A,740948639.0,334.0,338.0,4081.0
5181,84:38:35:5a:70:40,e0:55:3d:02:41:21,37186.0,1436.0,tcp,57.0,8.0,59554.0,A,740950023.0,334.0,338.0,3904.0
5182,84:38:35:5a:70:40,e0:55:3d:02:41:21,37187.0,72.0,tcp,57.0,8.0,59554.0,PA,740951407.0,334.0,338.0,69.0
5183,84:38:35:5a:70:40,e0:55:3d:02:41:21,37188.0,1436.0,tcp,57.0,8.0,59554.0,A,740951427.0,334.0,338.0,3936.0
5184,84:38:35:5a:70:40,e0:55:3d:02:41:21,37189.0,1295.0,tcp,57.0,8.0,59554.0,PA,740952811.0,334.0,338.0,3525.0
5185,84:38:35:5a:70:40,e0:55:3d:02:41:21,37190.0,1436.0,tcp,57.0,8.0,59554.0,A,740954054.0,334.0,338.0,4111.0
5186,84:38:35:5a:70:40,e0:55:3d:02:41:21,37191.0,1436.0,tcp,57.0,8.0,59554.0,A,740955438.0,334.0,338.0,3980.0
5187,84:38:35:5a:70:40,e0:55:3d:02:41:21,37192.0,72.0,tcp,57.0,8.0,59554.0,PA,740956822.0,334.0,338.0,60.0
5188,84:38:35:5a:70:40,e0:55:3d:02:41:21,37193.0,1436.0,tcp,57.0,8.0,59554.0,A,740956842.0,334.0,338.0,3945.0
5189,84:38:35:5a:70:40,e0:55:3d:02:41:21,37194.0,1436.0,tcp,57.0,8.0,59554.0,A,740958226.0,334.0,338.0,4019.0
5190,84:38:35:5a:70:40,e0:55:3d:02:41:21,37195.0,110.0,tcp,57.0,8.0,59554.0,PA,740959610.0,334.0,338.0,175.0
5191,84:38:35:5a:70:40,e0:55:3d:02:41:21,37196.0,90.0,tcp,57.0,8.0,59554.0,PA,740959668.0,334.0,338.0,108.0
5192,84:38:35:5a:70:40,e0:55:3d:02:41:21,37197.0,1190.0,tcp,57.0,8.0,59554.0,PA,740959706.0,334.0,338.0,3262.0
5193,e0:55:3d:02:41:21,28:f0:76:31:d3:58,63791.0,51.0,udp,64.0,,,,,,,72.0
5194,84:38:35:5a:70:40,e0:55:3d:02:41:21,37198.0,1190.0,tcp,57.0,8.0,59554.0,PA,740959706.0,334.0,338.0,3262.0
5195,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,61.0,udp,43.0,,,,,,,98.0
5196,e0:55:3d:02:41:21,84:38:35:5a:70:40,541.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9588.0,
5197,e0:55:3d:02:41:21,84:38:35:5a:70:40,17967.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9588.0,
5198,e0:55:3d:02:41:21,84:38:35:5a:70:40,57998.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9501.0,
5199,e0:55:3d:02:41:21,84:38:35:5a:70:40,32179.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9501.0,
5200,e0:55:3d:02:41:21,84:38:35:5a:70:40,28288.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9414.0,
5201,e0:55:3d:02:41:21,84:38:35:5a:70:40,25350.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9413.0,
5202,e0:55:3d:02:41:21,84:38:35:5a:70:40,54195.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9368.0,
5203,e0:55:3d:02:41:21,84:38:35:5a:70:40,60168.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9675.0,
5204,e0:55:3d:02:41:21,84:38:35:5a:70:40,28941.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9631.0,
5205,e0:55:3d:02:41:21,84:38:35:5a:70:40,7352.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9549.0,
5206,e0:55:3d:02:41:21,84:38:35:5a:70:40,60578.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9462.0,
5207,e0:55:3d:02:41:21,84:38:35:5a:70:40,60386.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9373.0,
5208,e0:55:3d:02:41:21,84:38:35:5a:70:40,43846.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9372.0,
5209,e0:55:3d:02:41:21,84:38:35:5a:70:40,10140.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9337.0,
5210,e0:55:3d:02:41:21,84:38:35:5a:70:40,12759.0,64.0,tcp,64.0,11.0,334.0,A,3463371283.0,59554.0,9337.0,
5211,e0:55:3d:02:41:21,84:38:35:5a:70:40,21092.0,52.0,tcp,64.0,8.0,334.0,A,3463371283.0,59554.0,9675.0,
5212,84:38:35:5a:70:40,e0:55:3d:02:41:21,64371.0,40.0,tcp,243.0,5.0,59642.0,RA,2290471569.0,334.0,0.0,
5213,e0:55:3d:02:41:21,84:38:35:5a:70:40,3048.0,181.0,tcp,64.0,8.0,334.0,PA,3463371283.0,59554.0,9675.0,361.0
5214,e0:55:3d:02:41:21,84:38:35:5a:70:40,3400.0,1395.0,tcp,64.0,8.0,334.0,PA,3463371412.0,59554.0,9675.0,3908.0
5215,84:38:35:5a:70:40,e0:55:3d:02:41:21,37199.0,52.0,tcp,57.0,8.0,59554.0,A,740960844.0,334.0,338.0,
5216,84:38:35:5a:70:40,e0:55:3d:02:41:21,37200.0,52.0,tcp,57.0,8.0,59554.0,A,740960844.0,334.0,338.0,
5217,e0:55:3d:02:41:21,84:38:35:5a:70:40,21043.0,166.0,tcp,64.0,8.0,334.0,PA,3463372755.0,59554.0,9675.0,328.0
5218,e0:55:3d:02:41:21,84:38:35:5a:70:40,52331.0,1436.0,tcp,64.0,8.0,334.0,A,3463372869.0,59554.0,9675.0,3932.0
5219,e0:55:3d:02:41:21,84:38:35:5a:70:40,59356.0,543.0,tcp,64.0,8.0,334.0,PA,3463374253.0,59554.0,9675.0,1427.0
5220,01:00:5e:00:00:fb,84:38:35:5a:70:40,19178.0,104.0,udp,255.0,,,,,,,
5221,e0:55:3d:02:41:21,84:38:35:5a:70:40,36766.0,934.0,tcp,64.0,8.0,334.0,PA,2980385571.0,59560.0,4096.0,2613.0
5222,e0:55:3d:02:41:21,84:38:35:5a:70:40,32088.0,98.0,tcp,64.0,8.0,334.0,PA,2980386453.0,59560.0,4096.0,161.0
5223,28:f0:76:31:d3:58,e0:55:3d:02:41:21,0.0,97.0,udp,42.0,,,,,,,228.0
5224,84:38:35:5a:70:40,e0:55:3d:02:41:21,37201.0,52.0,tcp,57.0,8.0,59554.0,A,740960844.0,334.0,338.0,
5225,e0:55:3d:02:41:21,84:38:35:5a:70:40,24669.0,865.0,tcp,64.0,8.0,334.0,PA,2980386499.0,59560.0,4096.0,2389.0
5226,e0:55:3d:02:41:21,84:38:35:5a:70:40,57153.0,864.0,tcp,64.0,8.0,334.0,PA,2980387312.0,59560.0,4096.0,2336.0
5227,e0:55:3d:02:41:21,84:38:35:5a:70:40,40754.0,863.0,tcp,64.0,8.0,334.0,PA,2980388124.0,59560.0,4096.0,2291.0
5228,84:38:35:5a:70:40,e0:55:3d:02:41:21,37202.0,52.0,tcp,57.0,8.0,59554.0,A,740960844.0,334.0,338.0,
5229,84:38:35:5a:70:40,e0:55:3d:02:41:21,37203.0,52.0,tcp,57.0,8.0,59554.0,A,740960844.0,334.0,338.0,
5230,e0:55:3d:02:41:21,84:38:35:5a:70:40,29849.0,864.0,tcp,64.0,8.0,334.0,PA,2980388935.0,59560.0,4096.0,2227.0
5231,e0:55:3d:02:41:21,84:38:35:5a:70:40,25405.0,865.0,tcp,64.0,8.0,334.0,PA,2980389747.0,59560.0,4096.0,2409.0
5232,84:38:35:5a:70:40,e0:55:3d:02:41:21,653.0,52.0,tcp,58.0,8.0,59560.0,A,63794025.0,334.0,811.0,
5233,84:38:35:5a:70:40,e0:55:3d:02:41:21,654.0,52.0,tcp,58.0,8.0,59560.0,A,63794025.0,334.0,811.0,
5234,84:38:35:5a:70:40,e0:55:3d:02:41:21,655.0,98.0,tcp,58.0,8.0,59560.0,PA,63794025.0,334.0,811.0,147.0
5235,e0:55:3d:02:41:21,84:38:35:5a:70:40,25581.0,863.0,tcp,64.0,8.0,334.0,PA,2980390560.0,59560.0,4096.0,2327.0
5236,e0:55:3d:02:41:21,84:38:35:5a:70:40,35220.0,52.0,tcp,64.0,8.0,334.0,A,2980391371.0,59560.0,4094.0,
5237,84:38:35:5a:70:40,e0:55:3d:02:41:21,658.0,52.0,tcp,58.0,8.0,59560.0,A,63794071.0,334.0,809.0,
5238,84:38:35:5a:70:40,e0:55:3d:02:41:21,662.0,52.0,tcp,58.0,8.0,59560.0,A,63794071.0,334.0,811.0,
5239,84:38:35:5a:70:40,e0:55:3d:02:41:21,665.0,52.0,tcp,58.0,8.0,59560.0,A,63794071.0,334.0,811.0,
5240,84:38:35:5a:70:40,e0:55:3d:02:41:21,670.0,132.0,tcp,58.0,8.0,59560.0,PA,63794071.0,334.0,811.0,240.0
5241,84:38:35:5a:70:40,e0:55:3d:02:41:21,671.0,1470.0,tcp,58.0,8.0,59560.0,PA,63794151.0,334.0,811.0,4050.0
5242,84:38:35:5a:70:40,e0:55:3d:02:41:21,672.0,375.0,tcp,58.0,8.0,59560.0,PA,63795569.0,334.0,811.0,967.0
5243,84:38:35:5a:70:40,e0:55:3d:02:41:21,673.0,98.0,tcp,58.0,8.0,59560.0,PA,63795892.0,334.0,811.0,141.0
5244,e0:55:3d:02:41:21,84:38:35:5a:70:40,32222.0,52.0,tcp,64.0,8.0,334.0,A,2980391371.0,59560.0,4093.0,
5245,e0:55:3d:02:41:21,84:38:35:5a:70:40,23767.0,203.0,tcp,64.0,8.0,334.0,PA,3969209252.0,59556.0,4096.0,434.0
5246,e0:55:3d:02:41:21,84:38:35:5a:70:40,42081.0,98.0,tcp,64.0,8.0,334.0,PA,3969209403.0,59556.0,4096.0,155.0
5247,e0:55:3d:02:41:21,84:38:35:5a:70:40,9836.0,52.0,tcp,64.0,8.0,334.0,A,2980391371.0,59560.0,4051.0,
5248,e0:55:3d:02:41:21,84:38:35:5a:70:40,60185.0,52.0,tcp,64.0,8.0,334.0,A,2980391371.0,59560.0,4041.0,
5249,e0:55:3d:02:41:21,84:38:35:5a:70:40,25400.0,52.0,tcp,64.0,8.0,334.0,A,2980391371.0,59560.0,4040.0,
5250,e0:55:3d:02:41:21,84:38:35:5a:70:40,16581.0,201.0,tcp,64.0,8.0,334.0,PA,3886515667.0,59557.0,4096.0,424.0
5251,e0:55:3d:02:41:21,84:38:35:5a:70:40,37598.0,98.0,tcp,64.0,8.0,334.0,PA,3886515816.0,59557.0,4096.0,132.0
5252,e0:55:3d:02:41:21,84:38:35:5a:70:40,23104.0,98.0,tcp,64.0,8.0,334.0,PA,2980391371.0,59560.0,4096.0,128.0
5253,e0:55:3d:02:41:21,84:38:35:5a:70:40,59837.0,166.0,tcp,64.0,8.0,334.0,PA,3463374744.0,59554.0,9675.0,322.0
5254,e0:55:3d:02:41:21,84:38:35:5a:70:40,35168.0,1436.0,tcp,64.0,8.0,334.0,A,3463374858.0,59554.0,9675.0,4003.0
5255,e0:55:3d:02:41:21,84:38:35:5a:70:40,42095.0,569.0,tcp,64.0,8.0,334.0,PA,3463376242.0,59554.0,9675.0,1520.0
5256,84:38:35:5a:70:40,e0:55:3d:02:41:21,692.0,1470.0,tcp,58.0,8.0,59560.0,A,63795938.0,334.0,811.0,4133.0
5257,84:38:35:5a:70:40,e0:55:3d:02:41:21,693.0,1470.0,tcp,58.0,8.0,59560.0,A,63797356.0,334.0,811.0,4199.0
5258,84:38:35:5a:70:40,e0:55:3d:02:41:21,694.0,1470.0,tcp,58.0,8.0,59560.0,A,63798774.0,334.0,811.0,4081.0
5259,84:38:35:5a:70:40,e0:55:3d:02:41:21,37204.0,213.0,tcp,57.0,8.0,59554.0,PA,740960844.0,334.0,338.0,461.0
5260,84:38:35:5a:70:40,e0:55:3d:02:41:21,695.0,1470.0,tcp,58.0,8.0,59560.0,A,63800192.0,334.0,811.0,4102.0
5261,e0:55:3d:02:41:21,84:38:35:5a:70:40,11019.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,4007.0,
5262,e0:55:3d:02:41:21,84:38:35:5a:70:40,38996.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,4096.0,
5263,e0:55:3d:02:41:21,84:38:35:5a:70:40,14571.0,52.0,tcp,64.0,8.0,334.0,A,3463376759.0,59554.0,9670.0,
5264,e0:55:3d:02:41:21,84:38:35:5a:70:40,3321.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,4007.0,
5265,84:38:35:5a:70:40,e0:55:3d:02:41:21,37205.0,52.0,tcp,57.0,8.0,59554.0,A,740961005.0,334.0,338.0,
5266,84:38:35:5a:70:40,e0:55:3d:02:41:21,37206.0,52.0,tcp,57.0,8.0,59554.0,A,740961005.0,334.0,338.0,
5267,84:38:35:5a:70:40,e0:55:3d:02:41:21,37207.0,52.0,tcp,57.0,8.0,59554.0,A,740961005.0,334.0,337.0,
5268,e0:55:3d:02:41:21,84:38:35:5a:70:40,22232.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,4096.0,
5269,84:38:35:5a:70:40,e0:55:3d:02:41:21,35726.0,52.0,tcp,48.0,8.0,59557.0,A,2159070296.0,334.0,185.0,
5270,84:38:35:5a:70:40,e0:55:3d:02:41:21,35727.0,98.0,tcp,48.0,8.0,59557.0,PA,2159070296.0,334.0,185.0,137.0
5271,84:38:35:5a:70:40,e0:55:3d:02:41:21,49706.0,52.0,tcp,47.0,8.0,59556.0,A,2138482322.0,334.0,185.0,
5272,84:38:35:5a:70:40,e0:55:3d:02:41:21,49707.0,98.0,tcp,47.0,8.0,59556.0,PA,2138482322.0,334.0,185.0,131.0
5273,84:38:35:5a:70:40,e0:55:3d:02:41:21,49708.0,494.0,tcp,47.0,8.0,59556.0,PA,2138482368.0,334.0,185.0,1258.0
5274,e0:55:3d:02:41:21,84:38:35:5a:70:40,30119.0,52.0,tcp,64.0,8.0,334.0,A,3886515862.0,59557.0,4094.0,
5275,84:38:35:5a:70:40,e0:55:3d:02:41:21,699.0,1470.0,tcp,58.0,8.0,59560.0,A,63801610.0,334.0,811.0,4021.0
5276,84:38:35:5a:70:40,e0:55:3d:02:41:21,700.0,1470.0,tcp,58.0,8.0,59560.0,A,63803028.0,334.0,811.0,4125.0
5277,e0:55:3d:02:41:21,84:38:35:5a:70:40,29241.0,52.0,tcp,64.0,8.0,334.0,A,3969209449.0,59556.0,4094.0,
5278,84:38:35:5a:70:40,e0:55:3d:02:41:21,701.0,1470.0,tcp,58.0,8.0,59560.0,A,63804446.0,334.0,811.0,4066.0
5279,84:38:35:5a:70:40,e0:55:3d:02:41:21,702.0,1264.0,tcp,58.0,8.0,59560.0,PA,63805864.0,334.0,811.0,3498.0
5280,e0:55:3d:02:41:21,84:38:35:5a:70:40,64010.0,52.0,tcp,64.0,8.0,334.0,A,3969209449.0,59556.0,4082.0,
5281,84:38:35:5a:70:40,e0:55:3d:02:41:21,35728.0,490.0,tcp,48.0,8.0,59557.0,PA,2159070342.0,334.0,185.0,1233.0
5282,e0:55:3d:02:41:21,84:38:35:5a:70:40,8945.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,4007.0,
5283,e0:55:3d:02:41:21,84:38:35:5a:70:40,54051.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,3925.0,
5284,e0:55:3d:02:41:21,84:38:35:5a:70:40,37723.0,52.0,tcp,64.0,8.0,334.0,A,2980391417.0,59560.0,4096.0,
5285,e0:55:3d:02:41:21,84:38:35:5a:70:40,44095.0,52.0,tcp,64.0,8.0,334.0,A,3886515862.0,59557.0,4082.0,
5286,84:38:35:5a:70:40,e0:55:3d:02:41:21,37208.0,169.0,tcp,57.0,8.0,59554.0,PA,740961005.0,334.0,338.0,347.0
5287,e0:55:3d:02:41:21,84:38:35:5a:70:40,47613.0,203.0,tcp,64.0,8.0,334.0,PA,3463376759.0,59554.0,9675.0,457.0
5288,e0:55:3d:02:41:21,84:38:35:5a:70:40,14114.0,52.0,tcp,64.0,8.0,334.0,A,3463376910.0,59554.0,9671.0,
5289,e0:55:3d:02:41:21,84:38:35:5a:70:40,35555.0,159.0,tcp,64.0,8.0,334.0,PA,3463376910.0,59554.0,9675.0,318.0
5290,84:38:35:5a:70:40,e0:55:3d:02:41:21,37209.0,1436.0,tcp,57.0,8.0,59554.0,A,740961122.0,334.0,338.0,3967.0
5291,84:38:35:5a:70:40,e0:55:3d:02:41:21,37210.0,1436.0,tcp,57.0,8.0,59554.0,A,740962506.0,334.0,338.0,4069.0
5292,84:38:35:5a:70:40,e0:55:3d:02:41:21,37211.0,72.0,tcp,57.0,8.0,59554.0,PA,740963890.0,334.0,338.0,69.0
5293,84:38:35:5a:70:40,e0:55:3d:02:41:21,37212.0,1436.0,tcp,57.0,8.0,59554.0,A,740963910.0,334.0,338.0,4011.0
5294,84:38:35:5a:70:40,e0:55:3d:02:41:21,37213.0,1436.0,tcp,57.0,8.0,59554.0,A,740965294.0,334.0,338.0,3956.0
5295,84:38:35:5a:70:40,e0:55:3d:02:41:21,37214.0,72.0,tcp,57.0,8.0,59554.0,PA,740966678.0,334.0,338.0,60.0
5296,84:38:35:5a:70:40,e0:55:3d:02:41:21,37215.0,1436.0,tcp,57.0,8.0,59554.0,A,740966698.0,334.0,338.0,4058.0
5297,84:38:35:5a:70:40,e0:55:3d:02:41:21,37216.0,1436.0,tcp,57.0,8.0,59554.0,A,740968082.0,334.0,338.0,3972.0
5298,84:38:35:5a:70:40,e0:55:3d:02:41:21,37217.0,1436.0,tcp,57.0,8.0,59554.0,A,740969466.0,334.0,338.0,3992.0
5299,84:38:35:5a:70:40,e0:55:3d:02:41:21,37218.0,1436.0,tcp,57.0,8.0,59554.0,A,740970850.0,334.0,338.0,4020.0
5300,84:38:35:5a:70:40,e0:55:3d:02:41:21,37219.0,92.0,tcp,57.0,8.0,59554.0,PA,740972234.0,334.0,338.0,129.0
5301,84:38:35:5a:70:40,e0:55:3d:02:41:21,37220.0,1436.0,tcp,57.0,8.0,59554.0,A,740972274.0,334.0,338.0,3945.0
5302,84:38:35:5a:70:40,e0:55:3d:02:41:21,37221.0,1436.0,tcp,57.0,8.0,59554.0,A,740973658.0,334.0,338.0,3994.0
5303,84:38:35:5a:70:40,e0:55:3d:02:41:21,37222.0,1436.0,tcp,57.0,8.0,59554.0,A,740975042.0,334.0,338.0,3984.0
5304,84:38:35:5a:70:40,e0:55:3d:02:41:21,37223.0,407.0,tcp,57.0,8.0,59554.0,PA,740976426.0,334.0,338.0,1045.0
5305,e0:55:3d:02:41:21,84:38:35:5a:70:40,4959.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9632.0,
5306,e0:55:3d:02:41:21,84:38:35:5a:70:40,8689.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9631.0,
5307,e0:55:3d:02:41:21,84:38:35:5a:70:40,37834.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9588.0,
5308,e0:55:3d:02:41:21,84:38:35:5a:70:40,29260.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9588.0,
5309,e0:55:3d:02:41:21,84:38:35:5a:70:40,58701.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9675.0,
5310,e0:55:3d:02:41:21,84:38:35:5a:70:40,13694.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9588.0,
5311,e0:55:3d:02:41:21,84:38:35:5a:70:40,22462.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9544.0,
5312,e0:55:3d:02:41:21,84:38:35:5a:70:40,15879.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9675.0,
5313,e0:55:3d:02:41:21,84:38:35:5a:70:40,10174.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9534.0,
5314,e0:55:3d:02:41:21,84:38:35:5a:70:40,62634.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9675.0,
5315,84:38:35:5a:70:40,e0:55:3d:02:41:21,37224.0,1436.0,tcp,57.0,8.0,59554.0,A,740976781.0,334.0,338.0,4004.0
5316,84:38:35:5a:70:40,e0:55:3d:02:41:21,37225.0,1436.0,tcp,57.0,8.0,59554.0,A,740978165.0,334.0,338.0,3980.0
5317,84:38:35:5a:70:40,e0:55:3d:02:41:21,37226.0,72.0,tcp,57.0,8.0,59554.0,PA,740979549.0,334.0,338.0,54.0
5318,84:38:35:5a:70:40,e0:55:3d:02:41:21,37227.0,1436.0,tcp,57.0,8.0,59554.0,A,740979569.0,334.0,338.0,3887.0
5319,84:38:35:5a:70:40,e0:55:3d:02:41:21,37228.0,1436.0,tcp,57.0,8.0,59554.0,A,740980953.0,334.0,338.0,3953.0
5320,84:38:35:5a:70:40,e0:55:3d:02:41:21,37229.0,72.0,tcp,57.0,8.0,59554.0,PA,740982337.0,334.0,338.0,66.0
5321,84:38:35:5a:70:40,e0:55:3d:02:41:21,37230.0,1436.0,tcp,57.0,8.0,59554.0,A,740982357.0,334.0,338.0,4004.0
5322,84:38:35:5a:70:40,e0:55:3d:02:41:21,37231.0,1436.0,tcp,57.0,8.0,59554.0,A,740983741.0,334.0,338.0,3921.0
5323,84:38:35:5a:70:40,e0:55:3d:02:41:21,37232.0,1436.0,tcp,57.0,8.0,59554.0,A,740985125.0,334.0,338.0,3941.0
5324,84:38:35:5a:70:40,e0:55:3d:02:41:21,37233.0,1436.0,tcp,57.0,8.0,59554.0,A,740986509.0,334.0,338.0,3993.0
5325,84:38:35:5a:70:40,e0:55:3d:02:41:21,37234.0,92.0,tcp,57.0,8.0,59554.0,PA,740987893.0,334.0,338.0,126.0
5326,84:38:35:5a:70:40,e0:55:3d:02:41:21,37235.0,1436.0,tcp,57.0,8.0,59554.0,A,740987933.0,334.0,338.0,3948.0
5327,84:38:35:5a:70:40,e0:55:3d:02:41:21,37236.0,1436.0,tcp,57.0,8.0,59554.0,A,740989317.0,334.0,338.0,3931.0
5328,84:38:35:5a:70:40,e0:55:3d:02:41:21,37237.0,1436.0,tcp,57.0,8.0,59554.0,A,740990701.0,334.0,338.0,3982.0
5329,84:38:35:5a:70:40,e0:55:3d:02:41:21,37238.0,1436.0,tcp,57.0,8.0,59554.0,A,740992085.0,334.0,338.0,3970.0
5330,84:38:35:5a:70:40,e0:55:3d:02:41:21,37239.0,1436.0,tcp,57.0,8.0,59554.0,A,740993469.0,334.0,338.0,4041.0
5331,84:38:35:5a:70:40,e0:55:3d:02:41:21,37240.0,1436.0,tcp,57.0,8.0,59554.0,A,740994853.0,334.0,338.0,3891.0
5332,84:38:35:5a:70:40,e0:55:3d:02:41:21,37241.0,1436.0,tcp,57.0,8.0,59554.0,A,740996237.0,334.0,338.0,3933.0
5333,84:38:35:5a:70:40,e0:55:3d:02:41:21,37242.0,1436.0,tcp,57.0,8.0,59554.0,A,740997621.0,334.0,338.0,3973.0
5334,84:38:35:5a:70:40,e0:55:3d:02:41:21,37243.0,1436.0,tcp,57.0,8.0,59554.0,A,740999005.0,334.0,338.0,4043.0
5335,84:38:35:5a:70:40,e0:55:3d:02:41:21,37244.0,1436.0,tcp,57.0,8.0,59554.0,A,741000389.0,334.0,338.0,3939.0
5336,84:38:35:5a:70:40,e0:55:3d:02:41:21,37245.0,1436.0,tcp,57.0,8.0,59554.0,A,741001773.0,334.0,338.0,3931.0
5337,84:38:35:5a:70:40,e0:55:3d:02:41:21,37246.0,1436.0,tcp,57.0,8.0,59554.0,A,741003157.0,334.0,338.0,3877.0
5338,84:38:35:5a:70:40,e0:55:3d:02:41:21,37247.0,1436.0,tcp,57.0,8.0,59554.0,A,741004541.0,334.0,338.0,3888.0
5339,84:38:35:5a:70:40,e0:55:3d:02:41:21,37248.0,1436.0,tcp,57.0,8.0,59554.0,A,741005925.0,334.0,338.0,3992.0
5340,84:38:35:5a:70:40,e0:55:3d:02:41:21,37249.0,1436.0,tcp,57.0,8.0,59554.0,A,741007309.0,334.0,338.0,4065.0
5341,84:38:35:5a:70:40,e0:55:3d:02:41:21,37250.0,1436.0,tcp,57.0,8.0,59554.0,A,741008693.0,334.0,338.0,3944.0
5342,84:38:35:5a:70:40,e0:55:3d:02:41:21,37251.0,1436.0,tcp,57.0,8.0,59554.0,A,741010077.0,334.0,338.0,4075.0
5343,84:38:35:5a:70:40,e0:55:3d:02:41:21,37252.0,1436.0,tcp,57.0,8.0,59554.0,A,741011461.0,334.0,338.0,4023.0
5344,84:38:35:5a:70:40,e0:55:3d:02:41:21,37253.0,1436.0,tcp,57.0,8.0,59554.0,A,741012845.0,334.0,338.0,3907.0
5345,84:38:35:5a:70:40,e0:55:3d:02:41:21,37254.0,1436.0,tcp,57.0,8.0,59554.0,A,741014229.0,334.0,338.0,4025.0
5346,84:38:35:5a:70:40,e0:55:3d:02:41:21,37255.0,1436.0,tcp,57.0,8.0,59554.0,A,741015613.0,334.0,338.0,3979.0
5347,e0:55:3d:02:41:21,84:38:35:5a:70:40,24345.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9631.0,
5348,e0:55:3d:02:41:21,84:38:35:5a:70:40,8244.0,52.0,tcp,64.0,8.0,334.0,A,3463377017.0,59554.0,9631.0,
5349,84:38:35:5a:70:40,e0:55:3d:02:41:21,37256.0,1436.0,tcp,57.0,8.0,59554.0,A,741016997.0,334.0,338.0,4005.0
5350,84:38:35:5a:70:40,e0:55:3d:02:41:21,37257.0,264.0,tcp,57.0,8.0,59554.0,PA,741018381.0,334.0,338.0,602.0
